source_ENSEMBL target_ENSEMBL interaction
ENSG00000089022 ENSG00000116711 1
ENSG00000089022 ENSG00000180176 1
ENSG00000089022 ENSG00000106211 1
ENSG00000089022 ENSG00000141510 1
ENSG00000089022 ENSG00000141639 1
ENSG00000089022 ENSG00000132002 1
ENSG00000089022 ENSG00000160145 1
ENSG00000101367 ENSG00000147601 -1
ENSG00000186868 ENSG00000258947 -1
ENSG00000186868 ENSG00000123416 -1
ENSG00000198060 ENSG00000107201 1
ENSG00000277443 ENSG00000075624 1
ENSG00000277443 ENSG00000144935 -1
ENSG00000116141 ENSG00000078018 -1
ENSG00000116141 ENSG00000161202 1
ENSG00000116141 ENSG00000186868 -1
ENSG00000116141 ENSG00000047849 -1
ENSG00000072518 ENSG00000116584 -1
ENSG00000072518 ENSG00000148498 1
ENSG00000072518 ENSG00000186868 -1
ENSG00000072518 ENSG00000134001 1
ENSG00000072518 ENSG00000107560 1
ENSG00000072518 ENSG00000197892 -1
ENSG00000072518 ENSG00000061273 -1
ENSG00000072518 ENSG00000161202 1
ENSG00000072518 ENSG00000152818 1
ENSG00000075413 ENSG00000158402 -1
ENSG00000130368 ENSG00000196924 1
ENSG00000130368 ENSG00000144891 -1
ENSG00000127241 ENSG00000244731 1
ENSG00000127241 ENSG00000166278 1
ENSG00000127241 ENSG00000233312 1
ENSG00000009724 ENSG00000244731 1
ENSG00000009724 ENSG00000166278 1
ENSG00000009724 ENSG00000233312 1
ENSG00000105613 ENSG00000171862 -1
ENSG00000105613 ENSG00000284792 -1
ENSG00000086015 ENSG00000281861 1
ENSG00000086015 ENSG00000284792 1
ENSG00000086015 ENSG00000171862 1
ENSG00000086015 ENSG00000066230 1
ENSG00000086015 ENSG00000175104 -1
ENSG00000099308 ENSG00000284792 1
ENSG00000099308 ENSG00000171862 1
ENSG00000120539 ENSG00000143420 1
ENSG00000120539 ENSG00000128989 1
ENSG00000151224 ENSG00000012048 -1
ENSG00000151224 ENSG00000091831 -1
ENSG00000038274 ENSG00000108262 1
ENSG00000007264 ENSG00000157404 1
ENSG00000007264 ENSG00000254087 -1
ENSG00000088888 ENSG00000184584 1
ENSG00000088888 ENSG00000104365 1
ENSG00000088888 ENSG00000183735 1
ENSG00000088888 ENSG00000064012 1
ENSG00000088888 ENSG00000263528 1
ENSG00000088888 ENSG00000126456 1
ENSG00000088888 ENSG00000185507 -1
ENSG00000088888 ENSG00000162711 1
ENSG00000088888 ENSG00000131323 -1
ENSG00000125952 ENSG00000213347 1
ENSG00000125952 ENSG00000174197 1
ENSG00000125952 ENSG00000070444 1
ENSG00000125952 ENSG00000136997 1
ENSG00000125952 ENSG00000119950 1
ENSG00000125952 ENSG00000123933 1
ENSG00000125952 ENSG00000167996 -1
ENSG00000125952 ENSG00000002822 1
ENSG00000141644 ENSG00000143379 1
ENSG00000151332 ENSG00000139625 1
ENSG00000165471 ENSG00000127241 1
ENSG00000165471 ENSG00000009724 1
ENSG00000197971 ENSG00000123560 -1
ENSG00000140943 ENSG00000182158 1
ENSG00000140943 ENSG00000157613 1
ENSG00000012174 ENSG00000157613 1
ENSG00000258839 ENSG00000156052 1
ENSG00000258839 ENSG00000087460 1
ENSG00000258839 ENSG00000156049 1
ENSG00000124089 ENSG00000087258 1
ENSG00000124089 ENSG00000087460 1
ENSG00000124089 ENSG00000141404 1
ENSG00000124089 ENSG00000065135 1
ENSG00000124089 ENSG00000128266 1
ENSG00000124089 ENSG00000146535 1
ENSG00000124089 ENSG00000156052 1
ENSG00000124089 ENSG00000060558 1
ENSG00000124089 ENSG00000156049 1
ENSG00000166603 ENSG00000156052 1
ENSG00000166603 ENSG00000127955 1
ENSG00000166603 ENSG00000156049 1
ENSG00000166603 ENSG00000146535 1
ENSG00000166603 ENSG00000087460 1
ENSG00000166603 ENSG00000065135 1
ENSG00000166603 ENSG00000141404 1
ENSG00000166603 ENSG00000128266 1
ENSG00000176136 ENSG00000156049 1
ENSG00000176136 ENSG00000146535 1
ENSG00000176136 ENSG00000065135 1
ENSG00000176136 ENSG00000087460 1
ENSG00000176136 ENSG00000128266 1
ENSG00000176136 ENSG00000141404 1
ENSG00000176136 ENSG00000127955 1
ENSG00000176136 ENSG00000156052 1
ENSG00000101977 ENSG00000136238 1
ENSG00000101977 ENSG00000070831 1
ENSG00000101977 ENSG00000067560 1
ENSG00000126217 ENSG00000067560 1
ENSG00000126217 ENSG00000070831 1
ENSG00000128285 ENSG00000065135 1
ENSG00000128285 ENSG00000127955 1
ENSG00000128285 ENSG00000087460 1
ENSG00000128285 ENSG00000141404 1
ENSG00000128285 ENSG00000087258 1
ENSG00000128285 ENSG00000156052 1
ENSG00000152034 ENSG00000156049 1
ENSG00000152034 ENSG00000156052 1
ENSG00000152034 ENSG00000060558 1
ENSG00000152034 ENSG00000146535 1
ENSG00000152034 ENSG00000065135 1
ENSG00000152034 ENSG00000127955 1
ENSG00000152034 ENSG00000141404 1
ENSG00000152034 ENSG00000087460 1
ENSG00000143384 ENSG00000176720 -1
ENSG00000143384 ENSG00000153094 -1
ENSG00000143384 ENSG00000030110 -1
ENSG00000143384 ENSG00000087088 -1
ENSG00000143384 ENSG00000126581 -1
ENSG00000065328 ENSG00000101868 1
ENSG00000065328 ENSG00000160957 -1
ENSG00000160294 ENSG00000112118 1
ENSG00000166508 ENSG00000114062 -1
ENSG00000090674 ENSG00000153898 1
ENSG00000090674 ENSG00000055732 1
ENSG00000153898 ENSG00000055732 1
ENSG00000153898 ENSG00000090674 1
ENSG00000055732 ENSG00000127412 1
ENSG00000147316 ENSG00000139613 1
ENSG00000147316 ENSG00000101412 1
ENSG00000147316 ENSG00000139618 1
ENSG00000225663 ENSG00000159692 -1
ENSG00000137337 ENSG00000112130 1
ENSG00000137337 ENSG00000104320 1
ENSG00000137337 ENSG00000183765 1
ENSG00000137337 ENSG00000012048 -1
ENSG00000112559 ENSG00000122180 -1
ENSG00000112559 ENSG00000129152 -1
ENSG00000112559 ENSG00000144935 -1
ENSG00000112559 ENSG00000111049 -1
ENSG00000139915 ENSG00000178028 1
ENSG00000110492 ENSG00000134250 1
ENSG00000110492 ENSG00000171094 1
ENSG00000135679 ENSG00000048392 -1
ENSG00000135679 ENSG00000133961 -1
ENSG00000135679 ENSG00000204301 -1
ENSG00000135679 ENSG00000172977 -1
ENSG00000135679 ENSG00000067369 -1
ENSG00000135679 ENSG00000148400 1
ENSG00000135679 ENSG00000140443 1
ENSG00000135679 ENSG00000101412 1
ENSG00000135679 ENSG00000140464 1
ENSG00000135679 ENSG00000169083 -1
ENSG00000135679 ENSG00000073282 -1
ENSG00000135679 ENSG00000165119 -1
ENSG00000135679 ENSG00000100393 -1
ENSG00000135679 ENSG00000100644 1
ENSG00000135679 ENSG00000124762 -1
ENSG00000135679 ENSG00000141510 -1
ENSG00000135679 ENSG00000152409 -1
ENSG00000135679 ENSG00000170315 1
ENSG00000135679 ENSG00000078900 -1
ENSG00000135679 ENSG00000168564 -1
ENSG00000135679 ENSG00000173039 1
ENSG00000135679 ENSG00000228716 -1
ENSG00000135679 ENSG00000114166 -1
ENSG00000198625 ENSG00000141510 -1
ENSG00000198625 ENSG00000100393 -1
ENSG00000112159 ENSG00000141456 1
ENSG00000085276 ENSG00000166949 -1
ENSG00000085276 ENSG00000159216 -1
ENSG00000085276 ENSG00000116478 1
ENSG00000085276 ENSG00000159692 1
ENSG00000085276 ENSG00000196591 1
ENSG00000085276 ENSG00000175029 1
ENSG00000169057 ENSG00000157005 1
ENSG00000169057 ENSG00000082556 1
ENSG00000169057 ENSG00000130005 1
ENSG00000169057 ENSG00000169258 1
ENSG00000169057 ENSG00000130816 1
ENSG00000169057 ENSG00000118260 1
ENSG00000169057 ENSG00000105976 -1
ENSG00000125686 ENSG00000141510 -1
ENSG00000125686 ENSG00000141448 1
MED1_MED10_MED11_MED14_MED15_MED16_MED17_MED18_MED19_MED20_MED21_MED22_MED23_MED24_MED25_MED26_MED27_MED28_MED29_MED30_MED31_MED4_MED6_MED7_MED8_MED9 POLR2A_POLR2B_POLR2C_POLR2D_POLR2E_POLR2F_POLR2G_POLR2H_POLR2I_POLR2J_POLR2J2_POLR2J3_POLR2K_POLR2L_POLR2M_POLR2M 1
ENSG00000180182 ENSG00000170581 1
ENSG00000180182 ENSG00000113580 1
ENSG00000068305 ENSG00000181856 1
ENSG00000068305 ENSG00000288174 1
ENSG00000068305 ENSG00000129152 1
ENSG00000081189 ENSG00000129152 1
ENSG00000081189 ENSG00000177606 1
ENSG00000116604 ENSG00000068305 1
ENSG00000103313 ENSG00000103490 -1
ENSG00000145794 ENSG00000165029 1
ENSG00000134138 ENSG00000007372 1
ENSG00000133895 ENSG00000109320 -1
ENSG00000133895 ENSG00000118058 1
ENSG00000133895 ENSG00000180806 1
ENSG00000133895 ENSG00000130522 -1
ENSG00000133895 ENSG00000197757 1
ENSG00000133895 ENSG00000164362 -1
ENSG00000133895 NFKB1_RELA -1
ENSG00000133895 ENSG00000006634 -1
ENSG00000133895 ENSG00000037965 1
ENSG00000133895 ENSG00000173039 -1
ENSG00000133895 ENSG00000078399 1
ENSG00000133895 ENSG00000144554 1
ENSG00000146834 CCNT1_CDK9 -1
ENSG00000153208 ENSG00000141968 1
ENSG00000105976 ENSG00000010017 1
ENSG00000105976 ENSG00000177885 1
ENSG00000105976 ENSG00000169398 1
ENSG00000105976 ENSG00000085733 1
ENSG00000105976 ENSG00000168036 -1
ENSG00000105976 ENSG00000109458 1
ENSG00000105976 ENSG00000026103 -1
ENSG00000105976 ENSG00000185359 1
ENSG00000105976 ENSG00000124181 1
ENSG00000105976 ENSG00000160691 1
ENSG00000105976 ENSG00000065361 1
ENSG00000105976 ENSG00000039068 1
ENSG00000105976 ENSG00000154016 1
ENSG00000105976 ENSG00000168610 1
ENSG00000105976 ENSG00000145675 1
ENSG00000105976 ENSG00000174842 1
ENSG00000139780 ENSG00000165280 1
ENSG00000117122 ENSG00000148400 1
ENSG00000197614 ENSG00000148400 1
ENSG00000168958 ENSG00000087470 1
ENSG00000140545 ITGAV_ITGB3 1
ENSG00000140545 ITGAV_ITGB5 1
ENSG00000116688 ENSG00000185345 1
ENSG00000100060 ENSG00000101384 -1
ENSG00000100060 ENSG00000198719 1
ENSG00000100060 ENSG00000134250 1
ENSG00000100060 ENSG00000148400 1
ENSG00000111341 ENSG00000125845 1
ENSG00000101752 ENSG00000196730 -1
ENSG00000101752 ENSG00000090932 1
ENSG00000101752 ENSG00000101384 1
ENSG00000101752 ENSG00000198719 1
ENSG00000101752 ENSG00000128917 1
ENSG00000101752 ENSG00000163785 -1
ENSG00000101752 ENSG00000205571 -1
ENSG00000197530 ENSG00000184916 1
ENSG00000204520 ENSG00000213809 1
ENSG00000204516 ENSG00000213809 1
ENSG00000276701 ENSG00000142168 -1
ENSG00000276701 ENSG00000180871 1
ENSG00000276701 ENSG00000019582 1
ENSG00000276701 ENSG00000121966 1
ENSG00000240972 ENSG00000142168 -1
ENSG00000240972 ENSG00000180871 1
ENSG00000240972 ENSG00000019582 1
ENSG00000240972 ENSG00000121966 1
ENSG00000141503 ENSG00000112062 1
ENSG00000141503 ENSG00000139174 1
ENSG00000141503 ENSG00000055118 1
MIOS_SEC13_SEH1L_WDR24_WDR59 DEPDC5_NPRL2_NPRL3 -1
ENSG00000151338 ENSG00000143878 1
ENSG00000215417 ENSG00000159216 -1
ENSG00000186594 ENSG00000214114 -1
ENSG00000079277 ENSG00000116711 1
ENSG00000079277 ENSG00000136158 -1
ENSG00000079277 ENSG00000114867 1
ENSG00000079277 ENSG00000151247 1
ENSG00000099875 ENSG00000151247 1
ENSG00000178053 ENSG00000141030 1
ENSG00000076242 ENSG00000122512 1
ENSG00000213190 ENSG00000081059 1
ENSG00000096395 ENSG00000102539 1
ENSG00000102539 ENSG00000065135 1
ENSG00000102539 ENSG00000156049 1
ENSG00000102539 ENSG00000127955 1
ENSG00000102539 ENSG00000146535 1
ENSG00000102539 ENSG00000156052 1
ENSG00000196611 ENSG00000139219 -1
ENSG00000166670 ENSG00000145681 -1
ENSG00000262406 ENSG00000003436 1
ENSG00000262406 ENSG00000171560 -1
ENSG00000262406 ENSG00000131187 -1
ENSG00000262406 ENSG00000011422 1
ENSG00000137745 ENSG00000171560 -1
ENSG00000137745 ENSG00000131187 -1
ENSG00000137745 ENSG00000171557 -1
ENSG00000137745 ENSG00000139219 -1
ENSG00000137745 ENSG00000171564 -1
ENSG00000137745 ENSG00000123384 1
ENSG00000157227 ENSG00000171560 -1
ENSG00000157227 ENSG00000026508 1
ENSG00000157227 ENSG00000087245 1
ENSG00000157227 ENSG00000131187 -1
ENSG00000157227 ENSG00000171557 -1
ENSG00000157227 ENSG00000168615 -1
ENSG00000157227 ENSG00000115884 1
ENSG00000087245 ENSG00000126838 -1
ENSG00000087245 ENSG00000105329 1
ENSG00000087245 ENSG00000175899 -1
ENSG00000087245 ENSG00000146648 1
ENSG00000087245 ENSG00000011465 -1
ENSG00000087245 ENSG00000145681 -1
ENSG00000087245 ENSG00000081479 1
ENSG00000087245 LAMA3_LAMB3_LAMC2 1
ENSG00000087245 ENSG00000058085 1
ENSG00000008516 ENSG00000087245 1
ENSG00000167346 ENSG00000100985 1
ENSG00000149968 ENSG00000106366 1
ENSG00000149968 ENSG00000145681 -1
ENSG00000149968 ENSG00000113070 1
ENSG00000149968 ENSG00000011465 -1
ENSG00000149968 ENSG00000118785 1
ENSG00000137673 ENSG00000115884 1
ENSG00000137673 ENSG00000134259 1
ENSG00000137673 ENSG00000132470 1
ENSG00000137673 ENSG00000118785 1
ENSG00000137673 ENSG00000145681 -1
ENSG00000137673 ENSG00000003436 1
ENSG00000137673 ENSG00000011465 -1
ENSG00000137673 ENSG00000196611 1
ENSG00000118113 ENSG00000157766 1
ENSG00000118113 ENSG00000003436 1
ENSG00000118113 ENSG00000171560 -1
ENSG00000100985 ENSG00000123384 1
ENSG00000100985 ENSG00000163735 1
ENSG00000100985 ENSG00000126838 -1
ENSG00000100985 ENSG00000145681 -1
ENSG00000100985 ENSG00000102265 -1
ENSG00000100985 ENSG00000003436 1
ENSG00000100985 ENSG00000105329 1
ENSG00000100985 ENSG00000122194 1
ENSG00000100985 ENSG00000175899 -1
ENSG00000155229 ENSG00000091831 -1
ENSG00000169184 ENSG00000100393 1
ENSG00000169184 ENSG00000132382 1
ENSG00000020426 ENSG00000091831 1
ENSG00000165943 ENSG00000171552 -1
ENSG00000114978 ENSG00000150457 1
ENSG00000114978 ENSG00000131023 1
ENSG00000173542 ENSG00000150457 1
ENSG00000173542 ENSG00000131023 1
ENSG00000185787 ENSG00000139687 -1
ENSG00000172680 ENSG00000169032 1
ENSG00000155363 ENSG00000005007 1
ENSG00000155363 ENSG00000263528 1
ENSG00000103152 ENSG00000091831 -1
ENSG00000103152 ENSG00000141644 1
ENSG00000124383 ENSG00000083845 1
ENSG00000124383 ENSG00000136718 1
ENSG00000124383 ENSG00000132467 1
ENSG00000124383 ENSG00000177971 1
ENSG00000117400 ENSG00000160691 1
ENSG00000117400 ENSG00000096968 1
ENSG00000117400 ENSG00000105397 1
ENSG00000005381 ENSG00000118137 -1
ENSG00000170262 ENSG00000176136 -1
ENSG00000170262 ENSG00000258839 -1
ENSG00000170262 ENSG00000124089 -1
ENSG00000170262 ENSG00000166603 -1
ENSG00000170262 ENSG00000185231 1
ENSG00000135324 ENSG00000124089 -1
ENSG00000135324 ENSG00000258839 -1
ENSG00000135324 ENSG00000176136 -1
ENSG00000135324 ENSG00000185231 1
ENSG00000135324 ENSG00000166603 -1
ENSG00000158186 ENSG00000132155 1
ENSG00000158186 ENSG00000266094 1
ENSG00000158186 ENSG00000121879 1
ENSG00000158186 ENSG00000157764 1
ENSG00000158186 ENSG00000130396 1
ENSG00000020922 ENSG00000104872 1
ENSG00000020922 ENSG00000104320 1
MRE11_NBN_RAD50 ENSG00000014123 1
ENSG00000170255 ENSG00000065135 1
ENSG00000170255 ENSG00000087258 1
ENSG00000170255 ENSG00000127955 1
ENSG00000170255 ENSG00000087460 1
ENSG00000170255 ENSG00000156052 1
ENSG00000170255 ENSG00000141404 1
ENSG00000170255 ENSG00000128266 1
ENSG00000170255 ENSG00000156049 1
ENSG00000183695 ENSG00000156049 1
ENSG00000183695 ENSG00000087460 1
ENSG00000183695 ENSG00000141404 1
ENSG00000183695 ENSG00000128266 1
ENSG00000183695 ENSG00000127955 1
ENSG00000183695 ENSG00000156052 1
ENSG00000183695 ENSG00000087258 1
ENSG00000183695 ENSG00000065135 1
ENSG00000196588 ENSG00000112658 1
ENSG00000186260 ENSG00000112658 1
ENSG00000149534 ENSG00000177885 1
ENSG00000178860 ENSG00000071564 -1
ENSG00000095002 ENSG00000197299 1
ENSG00000095002 ENSG00000175054 1
MSH2_MSH6 ENSG00000197299 1
ENSG00000116062 ENSG00000197299 1
ENSG00000135097 ENSG00000133961 -1
ENSG00000263639 ENSG00000135898 1
ENSG00000173531 ENSG00000276410 1
ENSG00000173531 ENSG00000124635 -1
ENSG00000173531 ENSG00000164078 1
ENSG00000173531 ENSG00000101109 1
ENSG00000164078 ENSG00000134308 1
ENSG00000164078 ENSG00000105976 1
ENSG00000164078 ENSG00000166913 1
ENSG00000164078 ENSG00000154016 1
ENSG00000138379 ENSG00000114739 1
ENSG00000163132 ENSG00000141510 1
ENSG00000163132 ENSG00000112592 -1
ENSG00000163132 ENSG00000106689 -1
ENSG00000163132 ENSG00000115844 -1
ENSG00000163132 ENSG00000105880 -1
ENSG00000120149 ENSG00000105880 -1
ENSG00000120149 ENSG00000065526 1
MT-RNR2 ENSG00000171049 1
MT-RNR2 ENSG00000187474 1
ENSG00000087250 ENSG00000116044 1
ENSG00000087250 ENSG00000100292 1
ENSG00000182979 ENSG00000091831 -1
ENSG00000182979 ENSG00000012048 -1
ENSG00000182979 ENSG00000135441 -1
ENSG00000182979 ARNTL_CLOCK 1
ENSG00000182979 ENSG00000134480 -1
ENSG00000182979 ENSG00000142856 -1
ENSG00000149480 ENSG00000141510 -1
ENSG00000172167 ENSG00000135679 1
ENSG00000109919 ENSG00000015475 1
ENSG00000214827 ENSG00000117020 1
ENSG00000214827 ENSG00000105221 1
ENSG00000214827 ENSG00000142208 1
ENSG00000100330 ENSG00000198793 -1
ENSG00000100330 AKT1S1_DEPTOR_MLST8_MTOR_RPTOR -1
ENSG00000108389 ENSG00000166949 1
ENSG00000108389 ENSG00000175387 1
ENSG00000168412 ENSG00000087258 1
ENSG00000168412 ENSG00000128266 1
ENSG00000168412 ENSG00000156052 1
ENSG00000168412 ENSG00000100030 1
ENSG00000168412 ENSG00000065135 1
ENSG00000168412 ENSG00000127955 1
ENSG00000134640 ENSG00000128266 1
ENSG00000134640 ENSG00000087258 1
ENSG00000134640 ENSG00000127955 1
ENSG00000134640 ENSG00000065135 1
ENSG00000198793 ENSG00000106070 1
ENSG00000198793 ENSG00000148572 1
ENSG00000198793 ENSG00000108443 1
ENSG00000198793 ENSG00000187840 -1
ENSG00000198793 ENSG00000141564 1
ENSG00000198793 ENSG00000204673 -1
ENSG00000198793 ENSG00000243056 1
ENSG00000198793 ENSG00000134324 1
ENSG00000198793 ENSG00000148730 -1
ENSG00000198793 ENSG00000179632 -1
ENSG00000198793 ENSG00000155792 -1
ENSG00000198793 ENSG00000130779 1
ENSG00000198793 ENSG00000169047 -1
ENSG00000198793 ENSG00000083290 -1
ENSG00000198793 ENSG00000177169 -1
ENSG00000198793 ENSG00000118515 1
ENSG00000198793 ENSG00000168610 1
ENSG00000198793 ENSG00000106263 1
ENSG00000198793 ENSG00000142208 1
ENSG00000198793 ENSG00000175224 -1
ENSG00000198793 ENSG00000175634 1
ENSG00000198793 ENSG00000071242 1
ENSG00000198793 ENSG00000175390 1
ENSG00000198793 ENSG00000112561 -1
ENSG00000198793 ENSG00000136003 1
ENSG00000170873 ENSG00000107882 1
ENSG00000170873 ENSG00000136238 1
ENSG00000170873 ENSG00000126603 1
ENSG00000170873 ENSG00000111087 1
ENSG00000185499 ENSG00000131981 1
ENSG00000185499 ENSG00000107643 1
ENSG00000205277 ENSG00000177606 1
ENSG00000090432 ENSG00000142208 -1
ENSG00000132781 ENSG00000163781 1
ENSG00000132781 ENSG00000175054 1
ENSG00000167508 ENSG00000136238 1
ENSG00000157601 ENSG00000137672 1
ENSG00000118513 ENSG00000108821 1
ENSG00000118513 ENSG00000172216 1
ENSG00000118513 ENSG00000164692 1
ENSG00000118513 ENSG00000107485 1
ENSG00000101057 ENSG00000134057 1
ENSG00000136997 ENSG00000147889 -1
ENSG00000136997 ENSG00000104419 -1
ENSG00000136997 ENSG00000215417 1
ENSG00000136997 ENSG00000116809 -1
ENSG00000136997 ENSG00000118971 1
ENSG00000136997 ENSG00000185591 1
ENSG00000136997 ENSG00000111276 -1
ENSG00000136997 ENSG00000184916 1
ENSG00000136997 ENSG00000151247 1
ENSG00000136997 ENSG00000080824 1
ENSG00000136997 ENSG00000092529 1
ENSG00000136997 ENSG00000124762 -1
ENSG00000136997 ENSG00000135446 1
ENSG00000136997 ENSG00000114867 1
ENSG00000136997 ENSG00000055130 1
ENSG00000136997 ENSG00000164362 1
ENSG00000136997 ENSG00000166949 1
ENSG00000136997 ENSG00000108312 1
ENSG00000136997 ENSG00000175387 1
ENSG00000136997 ENSG00000239672 1
ENSG00000136997 ENSG00000245848 -1
ENSG00000136997 ENSG00000163507 1
ENSG00000136997 ENSG00000164045 1
ENSG00000136997 ENSG00000161960 1
ENSG00000136997 ENSG00000170854 1
ENSG00000136997 ENSG00000141867 -1
ENSG00000136997 ENSG00000119772 1
ENSG00000136997 ENSG00000153094 1
ENSG00000136997 ENSG00000141682 -1
ENSG00000214114 ENSG00000136997 -1
ENSG00000005810 TSC1_TSC2 -1
ENSG00000005810 ENSG00000136997 1
ENSG00000005810 ENSG00000132341 1
ENSG00000134323 ENSG00000112118 1
ENSG00000134323 ENSG00000125885 1
ENSG00000134323 ENSG00000141510 1
ENSG00000134323 ENSG00000073111 1
ENSG00000134323 ENSG00000104738 1
ENSG00000134323 ENSG00000076003 1
ENSG00000134323 ENSG00000100297 1
ENSG00000134323 ENSG00000166508 1
ENSG00000172936 ENSG00000135829 1
ENSG00000172936 ENSG00000174953 1
ENSG00000172936 ENSG00000175104 1
ENSG00000172936 ENSG00000196083 -1
ENSG00000172936 ENSG00000168040 1
ENSG00000172936 ENSG00000184216 1
ENSG00000172936 ENSG00000131323 1
ENSG00000172936 ENSG00000198001 1
ENSG00000065534 ENSG00000122786 -1
ENSG00000065534 ENSG00000101608 1
ENSG00000065534 ENSG00000118680 1
ENSG00000065534 ENSG00000196535 1
ENSG00000065534 ENSG00000196465 1
ENSG00000065534 ENSG00000101335 1
ENSG00000101306 ENSG00000081189 1
ENSG00000140795 ENSG00000101608 1
ENSG00000140795 ENSG00000118680 1
ENSG00000140795 ENSG00000101335 1
ENSG00000140795 ENSG00000081189 1
ENSG00000091536 ENSG00000095397 1
ENSG00000157483 ENSG00000169398 1
ENSG00000137474 ENSG00000150275 1
ENSG00000066933 ENSG00000067560 -1
ENSG00000099331 ENSG00000136238 -1
ENSG00000099331 ENSG00000070831 -1
ENSG00000099331 ENSG00000067560 -1
ENSG00000141052 ENSG00000112658 1
ENSG00000129152 ENSG00000082014 1
ENSG00000129152 ENSG00000127616 1
ENSG00000129152 ACTL6A_ARID1A_ARID1B_ARID2_SMARCA4_SMARCB1_SMARCC1_SMARCC2_SMARCD1_SMARCE1 1
ENSG00000122180 ACTL6A_ARID1A_ARID1B_ARID2_SMARCA4_SMARCB1_SMARCC1_SMARCC2_SMARCD1_SMARCE1 1
ENSG00000122180 ENSG00000156804 -1
ENSG00000101605 ENSG00000154358 1
ENSG00000170011 ENSG00000070808 1
ENSG00000196132 ENSG00000170312 -1
ENSG00000186487 ENSG00000127511 1
ENSG00000102921 ENSG00000078747 -1
ENSG00000102030 ENSG00000100644 1
ENSG00000138386 ENSG00000120738 -1
ENSG00000166886 ENSG00000120738 -1
ENSG00000160877 ENSG00000198081 1
NAE1_UBA3 ENSG00000055130 1
NAE1_UBA3 ENSG00000036257 1
NAE1_UBA3 ENSG00000044090 1
NAE1_UBA3 ENSG00000139842 1
NAE1_UBA3 ENSG00000166266 1
NAE1_UBA3 ENSG00000108094 1
NAE1_UBA3 ENSG00000176248 1
NAE1_UBA3 ENSG00000112659 1
NAE1_UBA3 ENSG00000158290 1
ENSG00000249437 ENSG00000132906 -1
ENSG00000249437 ENSG00000164305 -1
ENSG00000249437 ENSG00000165806 -1
ENSG00000105835 ENSG00000171105 1
ENSG00000188613 ENSG00000196591 1
ENSG00000172915 ENSG00000082458 1
ENSG00000172915 ENSG00000148400 -1
ENSG00000160796 ENSG00000116641 1
ENSG00000104320 ENSG00000183765 1
ENSG00000188554 ENSG00000101460 1
ENSG00000188554 ENSG00000139112 1
ENSG00000188554 ENSG00000170296 1
ENSG00000188554 ENSG00000161011 1
ENSG00000188554 ENSG00000034713 1
ENSG00000149294 ENSG00000169855 1
ENSG00000149294 ENSG00000077782 1
ENSG00000149294 ENSG00000154134 1
ENSG00000025770 ENSG00000147601 1
ENSG00000136937 ENSG00000140968 1
ENSG00000116701 ENSG00000136238 -1
ENSG00000158092 ENSG00000180370 1
ENSG00000158092 ENSG00000136238 1
ENSG00000158092 ENSG00000187323 -1
ENSG00000158092 ENSG00000071054 1
ENSG00000158092 ENSG00000077264 1
ENSG00000158092 ENSG00000149269 1
ENSG00000158092 ENSG00000115904 1
ENSG00000158092 ENSG00000015285 1
ENSG00000158092 ENSG00000106299 1
ENSG00000071051 ENSG00000180370 1
ENSG00000071051 ENSG00000169398 1
ENSG00000071051 ENSG00000149269 1
ENSG00000061676 ENSG00000158195 1
ENSG00000061676 ENSG00000188158 1
ENSG00000061676 ENSG00000112290 -1
ENSG00000115053 ENSG00000132383 1
ENSG00000115053 ENSG00000118513 -1
ENSG00000115053 ENSG00000135679 -1
ENSG00000115053 ENSG00000244734 1
ENSG00000115053 ENSG00000185697 -1
ENSG00000084676 ENSG00000168610 1
ENSG00000084676 ENSG00000270276 1
ENSG00000084676 ENSG00000091831 1
ENSG00000084676 ENSG00000186951 1
ENSG00000084676 ENSG00000170345 1
ENSG00000084676 ENSG00000173473 1
ENSG00000084676 ENSG00000025434 1
ENSG00000084676 ENSG00000173757 1
ENSG00000084676 ENSG00000126561 1
ENSG00000084676 ENSG00000171456 1
ENSG00000084676 ENSG00000142453 1
ENSG00000084676 ENSG00000082175 1
ENSG00000084676 ENSG00000111424 1
ENSG00000084676 ENSG00000286522 1
ENSG00000140396 ENSG00000132170 1
ENSG00000140396 ENSG00000270276 1
ENSG00000140396 ENSG00000131759 1
ENSG00000140396 ENSG00000186350 1
ENSG00000140396 ENSG00000169083 1
ENSG00000140396 ENSG00000113580 1
ENSG00000140396 ENSG00000286522 1
ENSG00000140396 ENSG00000005339 -1
ENSG00000124151 ENSG00000110092 1
ENSG00000124151 ENSG00000286522 1
ENSG00000124151 ENSG00000169083 1
ENSG00000124151 ENSG00000270276 1
ENSG00000266412 ENSG00000169083 1
ENSG00000266412 ENSG00000132170 1
ENSG00000198646 ENSG00000169083 1
ENSG00000141027 ENSG00000132170 -1
ENSG00000141027 ENSG00000168214 -1
ENSG00000141027 ENSG00000171720 1
ENSG00000141027 ENSG00000276644 1
ENSG00000141027 ENSG00000186951 -1
ENSG00000141027 ENSG00000091831 -1
ENSG00000141027 ENSG00000113916 1
ENSG00000196498 ENSG00000169083 1
ENSG00000196498 ENSG00000091831 -1
ENSG00000196498 ENSG00000100603 1
ENSG00000196498 ENSG00000113916 1
ENSG00000196498 ENSG00000065526 1
ENSG00000196498 ENSG00000082175 1
ENSG00000196498 ENSG00000123095 1
